source,canonical_origin,symbol,body_index,variant,canonical_nodes,variant_nodes,iterations,timeout_s,status,proof_elapsed_ms,wall_elapsed_ms,rule_matches,detail
production,python,jacobi_1d_3pt_tensor,99:0:0,mul_one,7,9,8,5.0,match,17.220,365.296,304,
production,python,jacobi_2d_5pt,91:0:0,add_zero,11,13,8,5.0,match,21.170,370.518,888,
production,python,jacobi_2d_5pt,91:0:0,associate_left,11,11,8,5.0,match,20.128,421.266,1145,
production,python,jacobi_2d_5pt,91:0:0,associate_right,11,11,8,5.0,match,27.210,369.013,983,
production,python,jacobi_2d_5pt,91:0:0,commute_all,11,11,8,5.0,match,21.492,367.124,1240,
production,python,jacobi_2d_5pt,91:0:0,mul_one,11,13,8,5.0,match,22.804,358.475,1788,
production,python,jacobi_2d_5pt_tensor,98:0:0,add_zero,11,13,8,5.0,match,19.905,349.536,888,
production,python,jacobi_2d_5pt_tensor,98:0:0,associate_left,11,11,8,5.0,match,18.223,334.432,1145,
production,python,jacobi_2d_5pt_tensor,98:0:0,associate_right,11,11,8,5.0,match,19.909,351.245,983,
production,python,jacobi_2d_5pt_tensor,98:0:0,commute_all,11,11,8,5.0,match,19.251,366.515,1240,
production,python,jacobi_2d_5pt_tensor,98:0:0,mul_one,11,13,8,5.0,match,22.214,352.882,1788,
production,python,memset_const_1D,162:0:0,add_zero,1,3,8,5.0,match,16.127,483.870,20,
production,python,memset_const_1D,162:0:0,associate_left,1,1,8,5.0,match,14.250,371.987,0,
production,python,memset_const_1D,162:0:0,associate_right,1,1,8,5.0,match,13.839,334.000,0,
production,python,memset_const_1D,162:0:0,commute_all,1,1,8,5.0,match,13.540,337.183,0,
production,python,memset_const_1D,162:0:0,mul_one,1,3,8,5.0,match,15.740,358.065,20,
production,python,memset_const_2D,163:0:0,add_zero,1,3,8,5.0,match,14.932,371.338,20,
production,python,memset_const_2D,163:0:0,associate_left,1,1,8,5.0,match,16.353,360.139,0,
production,python,memset_const_2D,163:0:0,associate_right,1,1,8,5.0,match,15.356,369.558,0,
production,python,memset_const_2D,163:0:0,commute_all,1,1,8,5.0,match,14.752,433.669,0,
production,python,memset_const_2D,163:0:0,mul_one,1,3,8,5.0,match,15.483,381.766,20,
production,mlir,memset_zero_1D,160:0:0,add_zero,1,3,8,5.0,match,17.716,349.183,8,
production,mlir,memset_zero_1D,160:0:0,associate_left,1,1,8,5.0,match,13.994,389.934,0,
production,mlir,memset_zero_1D,160:0:0,associate_right,1,1,8,5.0,match,13.338,353.061,0,
production,mlir,memset_zero_1D,160:0:0,commute_all,1,1,8,5.0,match,17.205,366.262,0,
production,mlir,memset_zero_1D,160:0:0,mul_one,1,3,8,5.0,match,16.202,396.080,24,
production,mlir,memset_zero_2D,161:0:0,add_zero,1,3,8,5.0,match,21.448,402.233,8,
production,mlir,memset_zero_2D,161:0:0,associate_left,1,1,8,5.0,match,14.492,444.650,0,
production,mlir,memset_zero_2D,161:0:0,associate_right,1,1,8,5.0,match,14.416,405.576,0,
production,mlir,memset_zero_2D,161:0:0,commute_all,1,1,8,5.0,match,13.603,394.114,0,
production,mlir,memset_zero_2D,161:0:0,mul_one,1,3,8,5.0,match,15.805,339.244,24,
production,python,miniamr_average_7pt_tensor,84:0:0,add_zero,15,17,8,5.0,match,35.009,359.059,731,
production,python,miniamr_average_7pt_tensor,84:0:0,associate_left,15,15,8,5.0,match,32.401,354.815,711,
production,python,miniamr_average_7pt_tensor,84:0:0,associate_right,15,15,8,5.0,match,33.088,356.091,968,
production,python,miniamr_average_7pt_tensor,84:0:0,commute_all,15,15,8,5.0,match,37.095,344.121,785,
production,python,miniamr_average_7pt_tensor,84:0:0,mul_one,15,17,8,5.0,match,32.828,364.538,731,
production,python,miniamr_directional_stencil_tensor,83:0:0,add_zero,17,19,8,5.0,match,20.037,335.478,468,
production,python,miniamr_directional_stencil_tensor,83:0:0,associate_left,17,17,8,5.0,match,16.000,312.077,128,
production,python,miniamr_directional_stencil_tensor,83:0:0,associate_right,17,17,8,5.0,match,17.127,321.402,135,
production,python,miniamr_directional_stencil_tensor,83:0:0,commute_all,17,17,8,5.0,match,16.923,317.987,162,
production,python,miniamr_directional_stencil_tensor,83:0:0,mul_one,17,19,8,5.0,match,19.303,322.792,535,
production,python,miniamr_pointwise_update_tensor,81:0:0,add_zero,11,13,8,5.0,match,24.979,440.030,452,
production,python,miniamr_pointwise_update_tensor,81:0:0,associate_left,11,11,8,5.0,match,17.965,392.768,8,
production,python,miniamr_pointwise_update_tensor,81:0:0,associate_right,11,11,8,5.0,match,14.865,359.038,8,
production,python,miniamr_pointwise_update_tensor,81:0:0,commute_all,11,11,8,5.0,match,19.150,345.570,12,
production,python,miniamr_pointwise_update_tensor,81:0:0,mul_one,11,13,8,5.0,match,16.526,343.224,84,
production,python,miniamr_weighted_27pt_tensor,2:0:0,add_zero,1,3,8,5.0,match,14.056,344.024,8,
production,python,miniamr_weighted_27pt_tensor,2:0:0,associate_left,1,1,8,5.0,match,13.607,332.406,0,
production,python,miniamr_weighted_27pt_tensor,2:0:0,associate_right,1,1,8,5.0,match,14.200,384.948,0,
production,python,miniamr_weighted_27pt_tensor,2:0:0,commute_all,1,1,8,5.0,match,14.945,368.876,0,
production,python,miniamr_weighted_27pt_tensor,2:0:0,mul_one,1,3,8,5.0,match,14.436,356.791,24,
production,python,miniamr_weighted_27pt_tensor,2:1:0,add_zero,1,3,8,5.0,match,24.723,375.929,20,
production,python,miniamr_weighted_27pt_tensor,2:1:0,associate_left,1,1,8,5.0,match,16.061,345.213,0,
production,python,miniamr_weighted_27pt_tensor,2:1:0,associate_right,1,1,8,5.0,match,14.303,339.524,0,
production,python,miniamr_weighted_27pt_tensor,2:1:0,commute_all,1,1,8,5.0,match,13.511,335.213,0,
production,python,miniamr_weighted_27pt_tensor,2:1:0,mul_one,1,3,8,5.0,match,14.750,309.176,20,
production,python,miniamr_weighted_27pt_tensor,2:2:0,add_zero,1,3,8,5.0,match,15.036,319.825,20,
production,python,miniamr_weighted_27pt_tensor,2:2:0,associate_left,1,1,8,5.0,match,12.875,318.659,0,
production,python,miniamr_weighted_27pt_tensor,2:2:0,associate_right,1,1,8,5.0,match,14.898,363.218,0,
production,python,miniamr_weighted_27pt_tensor,2:2:0,commute_all,1,1,8,5.0,match,15.017,332.047,0,
production,python,miniamr_weighted_27pt_tensor,2:2:0,mul_one,1,3,8,5.0,match,16.188,347.010,20,
production,python,miniamr_weighted_27pt_tensor,2:3:0,add_zero,5,7,8,5.0,match,14.592,327.693,48,
production,python,miniamr_weighted_27pt_tensor,2:3:0,associate_left,5,5,8,5.0,match,14.629,321.185,4,
production,python,miniamr_weighted_27pt_tensor,2:3:0,associate_right,5,5,8,5.0,match,14.278,317.425,4,
production,python,miniamr_weighted_27pt_tensor,2:3:0,commute_all,5,5,8,5.0,match,14.732,323.519,6,
production,python,miniamr_weighted_27pt_tensor,2:3:0,mul_one,5,7,8,5.0,match,14.650,317.746,63,
production,python,miniamr_weighted_7pt_tensor,82:0:0,add_zero,19,21,8,5.0,match,24.023,359.318,686,
production,python,miniamr_weighted_7pt_tensor,82:0:0,associate_left,19,19,8,5.0,match,21.372,341.306,503,
production,python,miniamr_weighted_7pt_tensor,82:0:0,associate_right,19,19,8,5.0,match,21.782,335.367,755,
production,python,miniamr_weighted_7pt_tensor,82:0:0,commute_all,19,19,8,5.0,match,22.785,347.870,844,
production,python,miniamr_weighted_7pt_tensor,82:0:0,mul_one,19,21,8,5.0,match,21.638,350.619,590,
production,python,reduce_max_abs_1D,122:0:0,add_zero,20,22,8,5.0,match,29.777,518.764,20,
production,python,reduce_max_abs_1D,122:0:0,associate_left,20,20,8,5.0,match,15.372,361.219,0,
production,python,reduce_max_abs_1D,122:0:0,associate_right,20,20,8,5.0,match,14.950,352.184,0,
production,python,reduce_max_abs_1D,122:0:0,commute_all,20,20,8,5.0,match,16.284,389.866,0,
production,python,reduce_max_abs_1D,122:0:0,mul_one,20,22,8,5.0,match,20.477,377.151,20,
production,python,reduce_scaled_square_diff_1D,62:0:0,add_zero,11,13,8,5.0,match,15.819,349.212,56,
production,python,reduce_scaled_square_diff_1D,62:0:0,associate_left,11,11,8,5.0,match,21.980,389.902,12,
production,python,reduce_scaled_square_diff_1D,62:0:0,associate_right,11,11,8,5.0,match,24.976,383.764,16,
production,python,reduce_scaled_square_diff_1D,62:0:0,commute_all,11,11,8,5.0,match,16.829,347.372,17,
production,python,reduce_scaled_square_diff_1D,62:0:0,mul_one,11,13,8,5.0,match,22.083,378.594,105,
production,python,reduce_sum_1D,123:0:0,add_zero,3,5,8,5.0,match,15.350,370.120,46,
production,python,reduce_sum_1D,123:0:0,associate_left,3,3,8,5.0,match,14.792,336.338,2,
production,python,reduce_sum_1D,123:0:0,associate_right,3,3,8,5.0,match,16.293,398.708,2,
production,python,reduce_sum_1D,123:0:0,commute_all,3,3,8,5.0,match,22.191,495.010,3,
production,python,reduce_sum_1D,123:0:0,mul_one,3,5,8,5.0,match,15.534,378.293,42,
production,python,reduce_sum_axis,125:0:0,add_zero,3,5,8,5.0,match,16.739,337.863,46,
production,python,reduce_sum_axis,125:0:0,associate_left,3,3,8,5.0,match,14.059,343.762,2,
production,python,reduce_sum_axis,125:0:0,associate_right,3,3,8,5.0,match,15.542,430.852,2,
production,python,reduce_sum_axis,125:0:0,commute_all,3,3,8,5.0,match,15.051,340.707,3,
production,python,reduce_sum_axis,125:0:0,mul_one,3,5,8,5.0,match,16.899,343.822,42,
production,python,reduce_weighted_sum_1D,124:0:0,add_zero,5,7,8,5.0,match,22.482,364.181,48,
production,python,reduce_weighted_sum_1D,124:0:0,associate_left,5,5,8,5.0,match,14.840,340.117,4,
production,python,reduce_weighted_sum_1D,124:0:0,associate_right,5,5,8,5.0,match,14.005,358.684,4,
production,python,reduce_weighted_sum_1D,124:0:0,commute_all,5,5,8,5.0,match,15.003,353.580,6,
production,python,reduce_weighted_sum_1D,124:0:0,mul_one,5,7,8,5.0,match,15.564,442.434,63,
production,python,tensor_copy_2D,103:0:0,add_zero,1,3,8,5.0,match,17.282,355.636,20,
production,python,tensor_copy_2D,103:0:0,associate_left,1,1,8,5.0,match,14.687,347.293,0,
production,python,tensor_copy_2D,103:0:0,associate_right,1,1,8,5.0,match,14.250,364.479,0,
production,python,tensor_copy_2D,103:0:0,commute_all,1,1,8,5.0,match,13.866,348.724,0,
production,python,tensor_copy_2D,103:0:0,mul_one,1,3,8,5.0,match,20.558,379.142,20,
production,python,tensor_copy_3D,102:0:0,add_zero,1,3,8,5.0,match,15.488,446.173,20,
production,python,tensor_copy_3D,102:0:0,associate_left,1,1,8,5.0,match,13.906,359.949,0,
production,python,tensor_copy_3D,102:0:0,associate_right,1,1,8,5.0,match,15.574,342.435,0,
production,python,tensor_copy_3D,102:0:0,commute_all,1,1,8,5.0,match,15.752,344.964,0,
production,python,tensor_copy_3D,102:0:0,mul_one,1,3,8,5.0,match,16.754,353.469,20,
production,python,tensor_copy_6D,101:0:0,add_zero,1,3,8,5.0,match,14.410,322.411,20,
production,python,tensor_copy_6D,101:0:0,associate_left,1,1,8,5.0,match,13.274,322.465,0,
production,python,tensor_copy_6D,101:0:0,associate_right,1,1,8,5.0,match,16.445,335.208,0,
production,python,tensor_copy_6D,101:0:0,commute_all,1,1,8,5.0,match,13.713,347.037,0,
production,python,tensor_copy_6D,101:0:0,mul_one,1,3,8,5.0,match,14.600,372.779,20,
production,mlir,whisperExpShiftSum_f32_tensor,73:0:0,add_zero,4,6,8,5.0,match,16.227,373.568,20,
production,mlir,whisperExpShiftSum_f32_tensor,73:0:0,associate_left,4,4,8,5.0,match,19.806,430.498,0,
production,mlir,whisperExpShiftSum_f32_tensor,73:0:0,associate_right,4,4,8,5.0,match,14.145,377.318,0,
production,mlir,whisperExpShiftSum_f32_tensor,73:0:0,commute_all,4,4,8,5.0,match,19.096,354.118,0,
production,mlir,whisperExpShiftSum_f32_tensor,73:0:0,mul_one,4,6,8,5.0,match,16.854,361.675,20,
production,mlir,whisperExpShiftSum_f32_tensor,73:0:1,add_zero,6,8,8,5.0,match,16.106,322.920,46,
production,mlir,whisperExpShiftSum_f32_tensor,73:0:1,associate_left,6,6,8,5.0,match,15.599,357.932,2,
production,mlir,whisperExpShiftSum_f32_tensor,73:0:1,associate_right,6,6,8,5.0,match,14.314,347.382,2,
production,mlir,whisperExpShiftSum_f32_tensor,73:0:1,commute_all,6,6,8,5.0,match,16.616,390.572,3,
production,mlir,whisperExpShiftSum_f32_tensor,73:0:1,mul_one,6,8,8,5.0,match,17.202,325.240,42,
